"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000130540",0.0102179199457169,0.464928984642029,0.0358394086360931,-3.87193210826808e-07
"ENSG00000105695",-0.00418386468663812,0.208608508110046,0.185076788067818,-4.2006893636426e-05
"ENSG00000138669",0.219450697302818,0.180452510714531,0.124305911362171,1.6493158909725e-05
"ENSG00000115457",-0.335941791534424,-0.110731340944767,-0.128536939620972,-1.33375226596399e-06
"ENSG00000148798",0.230917826294899,0.302924484014511,-0.0423506461083889,8.78797493442107e-07
"ENSG00000186832",-0.0761275216937065,-0.0613117031753063,0.00996086839586496,9.41471371334046e-05
"ENSG00000132872",0.0704976469278336,0.419563621282578,-0.058607891201973,2.28248751454885e-07
"ENSG00000108821",-0.222086131572723,-0.222381681203842,-0.0416506305336952,-2.34350682148943e-06
"ENSG00000170178",-0.238813236355782,-0.112805567681789,-0.175214275717735,-3.10638574774202e-06
"ENSG00000171435",0.194663614034653,0.310548007488251,0.0681055784225464,-4.04785441787681e-06
"ENSG00000144810",-0.313884228467941,-0.0972772985696793,-0.0062200571410358,3.24289794662036e-05
"ENSG00000108342",-0.163619786500931,-0.0161485001444817,-0.0321944206953049,1.16628625619342e-05
"ENSG00000186081",-0.0319595597684383,0.0974675267934799,0.05165084451437,9.83497648121556e-06
"ENSG00000186847",0.0310601815581322,0.0262506287544966,0.0232550706714392,9.32066723180469e-06
"ENSG00000147246",0.15043343603611,0.312735676765442,0.0556529387831688,-1.45097365020774e-05
"ENSG00000141469",0.0647655427455902,0.0592531487345695,0.254916429519653,-6.81196179357357e-05
"ENSG00000168843",0.211374774575233,0.23873507976532,0.213852941989899,-4.26160795541364e-06
"ENSG00000176842",-0.20084136724472,-0.163575559854507,0.0342567637562752,-1.88738101769559e-06
"ENSG00000168542",-0.204917103052139,-0.230931535363197,-0.101652026176453,-3.30504030898737e-06
"ENSG00000165409",0.264805823564529,-0.0320232771337032,0.106159038841724,-0.000110518310975749
"ENSG00000145642",0.127083837985992,0.134648844599724,-0.163492769002914,2.72766756097553e-05
"ENSG00000079689",-0.00932746194303036,0.291707903146744,-0.132082626223564,7.155894081734e-07
"ENSG00000175874",-0.00871614366769791,0.452808856964111,0.0268989615142345,9.05299657461001e-07
"ENSG00000205420",0.0250987950712442,-0.00512708909809589,0.0361265800893307,4.30922555096913e-05
"ENSG00000105991",-0.277470320463181,-0.212293386459351,0.0308343637734652,7.71853763126273e-08
"ENSG00000135625",-0.0349739529192448,0.364047259092331,-0.00135417503770441,-1.46301646353209e-08
"ENSG00000146360",0.0164355244487524,0.439613163471222,-0.0303394757211208,-6.53417544071999e-07
"ENSG00000198354",0.128505408763885,0.264877766370773,0.126798465847969,-4.67892249389479e-07
"ENSG00000168959",0.0689582675695419,0.353589832782745,-0.0194845870137215,1.1804422683781e-05
"ENSG00000182674",0.0910966768860817,0.442430347204208,-0.0334189720451832,-1.49332572618732e-06
"ENSG00000213424",0.0460610911250114,0.454390048980713,0.0244922488927841,2.95767875968522e-07
"ENSG00000159167",-0.192873165011406,-0.157938480377197,-0.0642956495285034,-6.26663961611484e-07
"ENSG00000102265",-0.338297694921494,-0.125743061304092,-0.0527478754520416,1.39480744110188e-06
"ENSG00000197901",0.195481330156326,0.207260683178902,0.146245837211609,-2.01155035028933e-06
"ENSG00000196990",0.116075538098812,0.380508452653885,0.0233526732772589,-5.32117610418936e-07
"ENSG00000172782",-0.006196572445333,0.479362279176712,0.00589128630235791,-2.3056354621076e-06
"ENSG00000120903",0.000354814546881244,0.423967868089676,0.0192100200802088,-8.14995382825145e-06
"ENSG00000112038",-0.00610593985766172,0.452160745859146,0.0543704703450203,-8.17294403532287e-06
"ENSG00000121743",-0.127759739756584,-0.192562147974968,0.0140680111944675,9.50771834595798e-07
"ENSG00000170893",-0.0765577405691147,0.0480249747633934,-0.0647490844130516,3.95177448808681e-06
